id,label
0029739595dd8694eacead4cbd521fd3431ed442.tif,0.012482504
00298448559c7555d3999782a0f3cfb8cdedb57c.tif,0.14024754
0029bfd0f8d4e3db7da6ae2a742f296371c37b9c.tif,0.9915043
002a8a44650aebba8b9931a835eb8d021194f23b.tif,0.0021451316
002ca3b94e5df7c544bd0684f78b479d97cd8c73.tif,0.8633493
002e0456b0921275fc02c1af18f860debd872e77.tif,0.5156679
002e8d827c19a9dfbacff7e53c1c425ef5383a18.tif,0.025427934
003164cbbc25a501c43f85dd176019b25b1f920d.tif,0.017201068
00323d996e0ac8b13044959a60ad468642b93b1c.tif,0.010098293
0032fa7a940cab705fc5aafcd8ff98e516b57db5.tif,0.3029844
00332acf853548ea4ab761a6c478e22e82fe6903.tif,0.0019280791
00343c92dfd3fa01bc545e4a96e87ad6f3d5cbde.tif,0.9984509
0034e5d878a2635f3060309b733840112cab0576.tif,0.012810847
00357aaab3ee38c3354cb7aab82a883f34b7aa86.tif,0.48185462
0036b5e33b056dbc240d324a858cde3e826f5abb.tif,0.001267945
00379b54952b66fdbf64eb40cf3534b18a8e3144.tif,0.10394681
0037f1f25525d408b44146f410b2d0f3e0b36562.tif,0.9677988
003c82a3fd4d552af6da029f09ed1824894fd6f9.tif,0.013265744
003d14ca5481028a008c34b6cca7c235dcc1d298.tif,0.98582965
003ef8ac1fac0d3750a687952c752f86561f3378.tif,0.021091096
003f42000f8e00fbe0c97eaddd14b797275715bb.tif,0.96335924
003f84a8dbe13f4fa549a510a5906187b34e2209.tif,0.31735682
004034774743d13349a214af6771e7d58ab90dd8.tif,0.9710704
004173556f07efabf06dc71f4899a99dbc734bff.tif,0.08267091
0041d9021758143559024abe53b4310849901b59.tif,0.02177371
00429bc22cb1a4e5ce75660f930ddfa6a9e3461c.tif,0.00418763
0042e1224a049d88dbd4fc7f453d81579f9378ce.tif,0.99989974
00437dea0edc982f771b8d5273c779c721ca0fd3.tif,0.9999955
00441f538d0185c4a798b544325b10a355a77206.tif,0.0121553
004663928be6f081df246edd153ec47cf4c346d6.tif,0.00047613028
0047b0b7c7b061b6ef6106f5f697ff5f94dc84da.tif,0.007982222
004e531d9f8902e89af0fecb972463f25c3acc07.tif,0.0032269317
0053055eaaaccb9e92d73c4539c5763182a9b39a.tif,0.9501852
005378cea8f2e0338f45d7cc77f3d60e42927252.tif,0.95120335
0055307a0d3454eb3911e572857cf43897298ded.tif,0.99968165
005557d2c845d6fb2cc0297bd0e14bbad3df14cc.tif,0.9978223
00557cba766975300a8e4822c63a496a302ddcca.tif,0.02582017
0057055cb79cd14dfc6af19aaec921447c6114dc.tif,0.20428684
00573153447495d2baec1c9f64e29875915994c1.tif,0.9901309
00578947ddb365dbc073ee8f5449057802c86741.tif,0.037395425
0058292c094bb2d0f2bf925474f28775c14d0e1f.tif,0.02763639
0058dab0652de23878eef583f4635b19b59dc596.tif,0.17236556
005a51e32438fe2b0efb363394f492bb5c0a2661.tif,0.99855417
005a7ca6538a653113dc8878e5a94fb823496498.tif,0.9997958
005ae6950b4686a159585d16f40f5c251783b479.tif,0.9941008
005bbf33d9d5bf031aa3ea1b6d451a1942e691bd.tif,0.6401474
005c1646481219b16cf95e177d4014e2ded61087.tif,0.6583901
005c1eadde42dc903409b76fbddbc70df261e429.tif,0.97652483
005d38cd709e55aa47f140c45f93c67926bc4274.tif,0.0061416505
005e68ffc5289e4c0ad7bba5bd53dd3cb8ead6ac.tif,0.0022784325
005e75e90911d428f4b01af9565ad1f1715a8c3e.tif,0.71541864
005e7b500fa8bd60a4abd0d352a199d57f570b10.tif,0.062174264
005f1d7c296b81c8a775adde197ff540db73d042.tif,0.9454465
005fee9b25939ff81e53c84f061444114b7a35a1.tif,0.99535954
0060269536500f323a952b28ee090c106dc4e5a5.tif,0.89574504
0060ae5d2ca3e4c57d4736597a4c56e5942007b8.tif,0.00931424
0064f0cfc8b617af953e7b400ff1560c6767ec66.tif,0.66715884
0065ad2c2b393db18a0908e5d9d2b87d175597c8.tif,0.008075917
00679b776fb15d418e55a017eee9bf35c3a0cecb.tif,0.13477749
00680dd398aaf3885ee39a5a3853e96c6d99ebcb.tif,0.012639448
0068c08ceb15393e115ba6cc405a51c4d0a7fedc.tif,0.00056195876
00694ecfbce48f346cda4d8cffd9a04dcac9e788.tif,0.04814788
006b80fa929adac3c111bfa47ee8bef69d3195c9.tif,0.9664712
006deda589bab5b4766d28f762a41e82194bfec7.tif,0.39095104
006f36c66eed831da677a6d468369095aa6c92f2.tif,0.001087623
006f9acc85170501cdd0ae43571c97bb9ca62d67.tif,0.9658712
00713493aa90be577b6733f9489935b6d49c021f.tif,0.9998125
0071587876244eec7bb831cf929dce4b73fd7332.tif,0.0034576696
00728b82ab63cde70bc6e0fb312adb19ca8be826.tif,0.012360395
0077fc3995ac6ca1eeedbf9b09ded6c3465c384e.tif,0.0028112798
007993203e329bafda75acffc0d0439c930b380c.tif,0.006060127
007b9bc2fc8e12397bbd34ba87333a5c548cc2ba.tif,0.014871523
007be4fe08a650b04cd75212f077abf254f5b1cc.tif,0.012579647
007cc06e15a849c48f9e3f6eac424a28cde16af2.tif,0.0004167209
007dc54bdae3628a0f209ecb56c319a32e2896b2.tif,0.02445245
007dde0932cd42677649aa19136c1f48dee08523.tif,0.002533168
008047683a186d9eb45607d0110fa5ba5be9f97c.tif,0.0006078513
0081fe20854d87e4f99c2108f31b420271f20fd9.tif,2.262339e-05
0084317dbb3398aed9f7c915c2cdef5a07ada5be.tif,0.019011924
0084680026c6ea46040238e0fcb444b350daf9d0.tif,0.0008425348
008618f8602f5a68f6958fe48d33d828cbfff948.tif,0.47352245
0086adb7bfd9952a0c1d49e7d48323a833edbfc6.tif,0.015317827
0086b35bce0882f292be3f8e8b599978ed2e3a73.tif,0.0012874281
0086e75b0550b05cc703da196c3c5a70486176fa.tif,0.99050987
008834506114ebde1c340c9d2bafdfd69de00522.tif,0.045834377
0088676fd5df6759db0e16d6f2163377ae57a6c0.tif,0.99997795
008914ed412d7b6565cf5476bdff0f0cc19ad9f7.tif,0.5167915
008a0525ab637130c4d264de131112af3c1853a5.tif,0.7015351
008a4bb34e980f22f8968a1c5cfd0a39c0be996f.tif,0.019526951
008c2160ffaa44021ff1567512a49233bf87655b.tif,0.013189115
008cd1c0bb051cdc54226e361c8e5cdb87cdbf67.tif,0.9067699
008d04f3d1d4999bb4022fda20c3d20e6c2e5af5.tif,0.06894575
008e6fcccfb6ad362a379c7443bf14c9e4ff95c0.tif,0.99375105
008ef6da32cffa7a72e20d6b3f4c560ef8207961.tif,0.99412525
00905e33032684b1e1c6b8528ea09345d3eab0a6.tif,0.1086328
00905f1c4f1f909a8e9866c504af4692879caf80.tif,0.9845277
0092f6e3b8436e8a4468dfdb83ffcb94bd3dd389.tif,0.006335568
00951df03a35c42c525ab8c600f87fc62ee8b2c6.tif,0.0097477725
00955b0f599489b4018acdccc686578890b8088a.tif,0.0015609473
009570c31e6ff4e59392fb612f0a6977677de376.tif,0.61688346
0095b4bf2031c69192d4a3822f9b026220865333.tif,0.11750947
0096bdf1cca2c4fcd5793752578cf4b7db045db3.tif,0.58711004
00989b5dccfdbe01e6c12c1c292cc6ed42ff07e8.tif,0.083917774
00993c2b8af51c48721616df1bc0f0f44fa6ebc7.tif,0.019210868
009a9dd8d8667cdd685265fd913ef0fd7256953b.tif,0.020698965
009b026c5381ef056b9ec2be50e1af18ea00830f.tif,0.034502324
009b6980b5ba7f609dc215e073a9cae653b027f4.tif,0.006632634
009cdbae81ab5efba1851de01b7823427a52b64b.tif,0.88569474
009d42025f945dc1754b369a048fb83a0af4f5a5.tif,0.7880893
009d461f9ac83ae90b0ebdc8ffb8f88070ccfd2b.tif,0.0075579374
009db51f384b44f443c9be21737d0d175eb50407.tif,0.0016704156
009ddcc544c1b62266979ae4e7b1fdb1f5989a2d.tif,0.87705475
009eb941141b50741e262b102aa90555c5ad70d5.tif,0.996217
009f8c12a963b16f485105305a252f64581ca116.tif,0.039742667
009fd46c9b82e6a899af376f7e308ded30c3c62d.tif,0.17390372
00a01a16ea56bcc9463351b6a5c3ca0fb0bf114c.tif,0.00586395
00a0323dd32179f86fa3c817cabdfce0c5ae6bc8.tif,0.030458886
00a04c277c1a4bd14b7636d4c1c346d098a0f805.tif,0.0020408134
00a1a702c655aa91b62ce07cc9885f3b625f6ff4.tif,0.0056032827
00a283d23e79001ac8e765f57f0894ab89d29c59.tif,0.02249123
00a2a7d5fbf50f1314a2f35e325c7cb452f4b5c8.tif,0.96733236
00a48832b0eda19d0365be0b35b165588e5f54d9.tif,0.99943125
00a8ee1938f95219182f3ec07506ec8e496b4ce3.tif,0.006699874
00a9d5b70627a6c469dc3b250b7750825e85ec65.tif,0.9995972
00add86d5243b3c083f37ebdf52aa9d59a8fd9e8.tif,0.036328964
00af1151d5a87d93f50001e20236ec50ec6112e3.tif,0.00017331811
00afd2ca902bcca7e24c2b4445971b5dc72c50bf.tif,0.12932143
00b0834ff7de02164bc1d58b4bf052cbe568a926.tif,0.08870902
00b0f928b11ece033cec14d64673843a7be4629c.tif,0.9615934
00b22d1ceb87fc23d45b246b152e450c9f21dfe9.tif,0.0022473198
00b3507842c0e0e8f11bad68feb5fb10089a2840.tif,5.059669e-05
00b592c66e533059be4538c36a6acfccdbaafab7.tif,0.00017850511
00b59e58281b434cc235b539aa50e03d80ee7ada.tif,0.012598891
00b6c59bc941604bd4725d957796a0635f0f4bce.tif,0.04015012
00b8717ee6ceb6bc30ceaa245935d5f69e8e5ddd.tif,0.9959586
00b877a8a29237f9052d4f6ac1873145e714d3a9.tif,0.0215959
00b893ab1689e606f1fc834e51c0930c008119cd.tif,0.049470305
00ba0c4db0cd55d695c66f23a1619e3bf8fb2ca3.tif,0.1582969
00babbf452b053ac92b80cec51e22576b4d9cef5.tif,0.006242024
00baf2602214addfcf6e8e6e4d3ebfbb17ec59fe.tif,0.3544013
00bbb1701635b1a1c75190b625f1b83657183b2f.tif,0.091673516
00bd5aea20109653fe22f63462d64c0656719cf6.tif,0.9994661
00bdcc7806ced6afddbcffb1f79a3cf81588ccb2.tif,0.0010038925
00be641322741e42fb8cb3301c543ae9d242e77f.tif,0.072787456
00be778221d2f0123ccaa08184511ac722fe75cb.tif,0.0014625103
00bef151845348f37952298e21a408e6a1e4a3a0.tif,0.010686923
00bf07acff499ec91dea7f19c398b8a3720e02fc.tif,0.0031907738
00bfada2552c0e40449d9d2979e5e132a5049852.tif,0.008954341
00c1c1464fe94894d06b200abd5339817b225b6e.tif,0.9979023
00c1d569258b4c44a2a31f89aed413234fe8438e.tif,0.011289439
00c422084b3e79425267b1e395b618cd38a08c96.tif,0.00020191072
00c6a50db09c0d74ba86b14d0b7bc351efee4a29.tif,0.027565025
00c7b5723f875291ff0b8a5b92eb33afce265a57.tif,0.75025344
00c9b8878669232e267d74008e40168cc9985af6.tif,0.8346857
00cc9f0b324bee545c2faf63f1290f1104f2fcec.tif,0.029625395
00cca1c4e98f0413c301f4896209412ee70de13b.tif,0.13571814
00ce51442f57ff1d3280e62b74d08690d1de545c.tif,0.8475602
00ce5e92e0a9d7810780a3cfd55b21eb2ad568ac.tif,0.29446512
00cfd9d2db9b50141d816a0cb2bcf531721dcbf3.tif,0.0019142737
00d2098aa97722d13cd221d0b17863aaad82f706.tif,0.99876493
00d2229fbf4ccd23e67456d2f86b85a7e299c3ab.tif,0.046366904
00d26e76f1a3da5c552c3895f6f222cb3aaa2aa9.tif,0.0040119067
00d2880985ebe7d8b6c63608f62c63c30ab1b8fa.tif,0.09463411
00d4db591faa84e90b5b6d252210e8db64f88472.tif,0.044539656
00d5742120af951b78eacf6ecc0951b42f2135d7.tif,0.07878965
00d665a04c6b69d58dbedaf86e3bf2646295ab7a.tif,0.56391716
00d67b9b2de08f6c7e10e391c334d029f7f1251e.tif,0.76221603
00d67db5930d0f1ed3dc8f050957810b4f9b0145.tif,0.00017927043
00d68ff1db593f391ff898f0a653aa2450d88511.tif,0.0035093771
00d75d5647b3fb6ba1e2fc13c5ca5e5c2d0354cd.tif,0.99729514
00d7ec734099f2ba82dbb857c46b121ed1384938.tif,0.9667064
00d91387c605a85cce9845d11bbffacfc7c4b9ab.tif,0.004775464
00db00b88dd96e11a35c80602f5b21adac26c584.tif,0.23161292
00db537428296fb0b73e7ffb9a967b9efaf68a0d.tif,0.04328052
00db76da84d723ad2641207ac82d7ba1798c576f.tif,0.014511956
00db7af1d8023068b730b952d6f0805dc8ac2e1e.tif,0.0044313176
00dc10f383fc2736de2f3b196e55c063b1d52ff2.tif,0.027738092
00dd8050f0555af5bf1b8b3ea7453c8905748a02.tif,0.0151221175
00e069cdf991af2c4ccacb5074da6fcc05d6ec44.tif,0.99962175
00e0fa8361257351aa9c0c14842fea914638bb5c.tif,0.00012130481
00e1d7656d92d3d6af9974b005ad129c8637b544.tif,0.010098636
00e339990b6731c0e1ec7c95e5142e2a553e0018.tif,1.9317445e-06
00e36f1fa732b40d37f40675229fd5df2900ec81.tif,0.025660714
00e3c08356c9952be5f6fcfcc6aff9df235c67de.tif,0.018485755
00e4acac6f30473c08355d23a3c9f75c1aea03ec.tif,0.6278721
00e6a2068bc63e2bbe5b3747006c9ea40af2af92.tif,0.99481606
00e739fd02bc5bc9ecd9658b80b2a2af71c0866c.tif,0.0018188695
00e77bde04dded4f9cc688a18d1f90c7ac4c2be4.tif,0.91201663
00e8637e1c15d842bda0870ee94d509bb90e3447.tif,0.975685
00e9637be65df7f529f2b7555e4c5175a87c8059.tif,0.963534
00ea7df32392f6d50ee7cbf2a5d9efa7ccc92584.tif,0.0070651053
00eb21bfbc042c534ee06d6df094a599790e4dfc.tif,0.9998791
00eb9476a4c6f2b646b771f46ce809921144b0d1.tif,0.9999821
00ee3f91fd56ca9e1ce4a7b7d06a88da72beeb7b.tif,0.7919613
00ef9f03acd37e01a44f3ca6f06ac892c4f2da3a.tif,0.9310035
00f06d8032bb50170d5ceca8f05766ff59896807.tif,0.99975234
00f0baaeba14683c6deea2bbfc1e5cc2808285fc.tif,0.1262404
00f1bc7763a85cf3d8fbbaca1adf41022fa9404c.tif,0.008184885
00f25a0af978a0084fbf6086b08fce2e5438595f.tif,0.0077561974
00f25ca46b129797c241c61dbb34685384cf7d4a.tif,0.11467189
00f2f04fa0597f853c83cda9493a06b7b8e6f025.tif,0.0013694189
00f435aea315d860d81263245469bebca5c79f5b.tif,0.0106678745
00f46e45292147c0a96e2324ccde486f9567d128.tif,0.004103379
00f4787e421d24a70e13176888ec0fd10bf38de5.tif,0.14745642
00f5ea16a0c05c9218f7f677856bdd70783c9ab5.tif,0.9955536
00f7c260e063056054845c04142949d5cdc8e90f.tif,0.85855913
00f81be25214d76ce6f57f9e9b4a92f150e09382.tif,0.045257524
00f8a9d650e4124d7f1556d2f8c1760d4650a75a.tif,0.99987066
00f9f4b37d25d8d58af4554151e33fa5fe839239.tif,0.3504371
00fbcc7bbbb5b37a6e3bb3510adf00675986554b.tif,0.708423
00fbfb77d1c2ec50100498d744630c97bad1c743.tif,0.006810436
00fc1ed68218f58c5fe9ab7a89802c8a68b52586.tif,0.008168217
00fe9fb8ab761377c0f756937db6736b6cf73c3e.tif,0.96009266
00fef8ff216c126a030a1af0d068b408c0c0e5c1.tif,0.99301654
0102ae989afe74de99c6ccdf6c315203b59719c3.tif,0.99486834
0102df70a690e55a7d094e6a095c7a70393bc75c.tif,0.9962001
0103cf8d7c85833a81044850dbdcaac0dfa38386.tif,0.12907122
010404867a091a7e72c643c9a5f389cf692db2e4.tif,0.98626596
010434811410837d8407d54ebafddac1c25327db.tif,0.0020788272
010636698463c3124080d7a48b74a87259279561.tif,0.04126535
010660b477a6a4fc43e6fffbd8ae00bdf1a78af2.tif,0.98094606
0106a609fc57c6d441e2be07f5dbc7f341d26878.tif,0.007201059
010801c0161a9c7fcad8ea1c32f8e4e98ddaedd7.tif,0.93150985
010811943d2ecc930e9da41973fda2c53ceff8af.tif,0.027095126
01091896b3c1eddc4df810844651d029e3e1d88a.tif,0.015604334
010b99fc0df445bd3a8294319541c5594365c874.tif,0.00031376345
010d313dd29c2d924b2c75b4d7abe199023f96b9.tif,0.9574678
010ed98e54dbf8097e2b7e77efe0fc05ccddd3cc.tif,0.027537301
010f41e6336f801666f75ede546b3a8e1c2a1742.tif,0.9994626
011167f5d12fb91dfa1f8732d677bb593adf0d6d.tif,0.00064318295
0111712fc6c458fad4eefc5aa802bd9fa4a375f1.tif,0.0023745853
01154dc2e81fa8ee0773cae33a97b1e06e6d0f97.tif,0.0017541035
011574553dcf4baa9a1d0d00239edaf3b7dc1994.tif,0.0012250849
0116083e9423312a1d83ff93fd1cc0affdc38590.tif,0.9973698
01169cfdc937ca4a2b9fdaf95ace3538819f4792.tif,0.010073917
011892fe9f7132f878f5e89af28f4d716663d473.tif,0.0023326175
011ce67319b50abc5cec4d352a81f3ebf24d73aa.tif,0.0015352629
011e9a04d22a915bf23b8a8ec671ba02a0fb6b75.tif,0.9982657
011ef53f7d6d44dec727d089fee3296ee7d88887.tif,0.0016693957
011f3b1b42294933c2d8a19045dd3b4cdaee7be6.tif,0.99620795
01206572d00fb541a2e67a581ffe3bf49f4de49e.tif,0.66365945
0120bb17eddd738b45ede3abc98471cd7f78f064.tif,0.00042324647
0120c34ee9b5d49f51bb62dad94a5fb640bf7a5e.tif,0.0011622151
012175b9c832ac0ac7e9ec3c87a5655d71d15453.tif,0.99818826
01264e82969eb4b3cace9d4ff8cddf5bdd19843a.tif,0.99967307
01266f924c15a3add2888ee55c75bf9df08a4437.tif,0.0011568016
01276439e2922185aa3c45de4c4498592742e326.tif,0.0048862547
012770a635f491d25692ff4658fb9c05f2192b88.tif,0.93864584
0127d4bfbe9f49b4a5df9affde81bee5f03c282e.tif,0.80320716
012820b17c475a2cc68dccaf6278064cda20273b.tif,0.04640807
012915e93cc3c56bb84f0e7131bbfa021bc13b5b.tif,0.009874654
012cce5816371e3ff0278b8b6828ddbef2a71ca7.tif,0.0074646985
012cf55090d6411cb16ded48eeb02eef2c4396fc.tif,0.14583336
01304df5dbeba8799280212703bcdf1017b53921.tif,0.89519227
0130ab1eea059b5ddb25faddd10105c3fbc1c8f5.tif,0.4709779
01324904263b58f697abc91a6622a6642500170a.tif,0.028211592
013555117e9bcafcf5ea32cfb5d5ea468501fd55.tif,0.9980407
01360b17b7e01abcfc44ab9c353432d3d75bdcd6.tif,0.92654943
0136b0f56f936561bbcd9c6cc97b9aa680b4553c.tif,0.20429885
01391e185583a05b7336b2d0b175d2b255bf6ab5.tif,0.00018827696
0139ca944968bcc1875eda441ce6e4fc638cd080.tif,0.6450933
013c9f163ad96c8debb9625c1cfdc5e6e21b526e.tif,0.003616276
013cfdd485e1cb905f3ca04d26179a45d39d2ce8.tif,0.9982692
013dbe3deded7ec7b623d8326537c7920dc0f446.tif,0.76776123
0140709e7833fae78533716d18fc0c2ec3d5e377.tif,0.0066628996
0141f11909795a651a1b009fb6e54a31862f1531.tif,0.1409008
01442c0e6148c12fd469568d5fd3d3f503a701a7.tif,0.2509554
0146269495a94845cd812600cf95fc49580acf7e.tif,3.467912e-05
01462c95a5fa99737bdad86e7d4f6f91444c635f.tif,0.027505666
01487b8fc6ddf1e1f22b2deb5cb97312fd155802.tif,0.00027996744
0148a801a8ff53115a185215038bb97c077245b9.tif,0.0012628956
0149e0c9081822b09882c6a71b6bb067a66be1cb.tif,0.0068861065
014bb404fff0795a3106be1891d6d18c9fa3b87f.tif,0.7213886
014d57fce13c7ef0169188d107fc66a9aafc9efd.tif,0.0030897788
014d9b2372f725abb725d5b37aed8e831fedeabc.tif,0.9821775
014db86ad665146fd1425274946f0c049c8a29f9.tif,0.9996262
014f552277e9de2aba3f7e143f4bbbbb1673cef8.tif,0.9982679
0150dcf09a66c1ce0092634b987551b64d310145.tif,0.99726236
0152a75de63d5bad9918748a474a99fe1ad7e8e6.tif,0.006380627
0153f0e5e862721e51c75dceac8e41d1b86c5602.tif,0.016403455
015578e423343ba619a3284450dd11f2f1ade9be.tif,0.0044481456
01563a7d04ba2ecc5946290e59e767243106ddee.tif,0.99361944
0159f30a0d34d57333604b56285e7e85c9d7059d.tif,0.0010034152
015e34122cd1bc4d0bfcc6bf7e5f230362718855.tif,0.001128539
015ff671edafae08817c673386b8e2d453443a07.tif,0.00046160785
0160b285564a451617acb283c95574872c83ed45.tif,0.7396287
0163bb8d7219858add49a8e0f4ed6d7c24e7fbb2.tif,0.8921068
0163bec95425d22148b7e5a1993e3bb3bcd77d3e.tif,0.67496526
016423a70e3694528865928607f0dcb04ee107c4.tif,0.9997496
01651d593075b2726e94f0787db4dffb32b93058.tif,0.01632905
01667c29dae512222aa9e7fdb82be260e4b0d043.tif,0.015371952
01670a6439c6b899b810b77ffbd9d79a617a62a8.tif,0.7515528
0168ae6fe38084d338aa5e973be67523b4b51008.tif,0.86543906
0169f553e791bf8836da7b844ff1834b131abfcc.tif,0.44330412
016b13f36a19b275e6ebf7b9747844a42ebe6901.tif,9.468497e-05
016bb96aff63e91060353f131d13e83406e85e02.tif,0.18666703
016cc84dd00b8f8f80d4d931c2b0211556b40e1e.tif,0.0010132855
016f7f6dad5823801827afa5760d760c7b231938.tif,0.9997623
01715e212e791004f26869507ce26165924548e1.tif,0.008536777
0172928d34bc7673dfa9f3826c36170e212a15cd.tif,0.9972857
0172aae200893b7234ee8e4428bac162c664d533.tif,0.026296819
017338ab8c8dfd5ec3eeb733acb0ed34895fd77e.tif,0.92201066
017a4d53da18489f59111003e439992070ee47a3.tif,0.6462275
017b1b2d2312355a04e801d60f93c81886d07f78.tif,0.0040288437
017e1ba59dfc53cf12a5eb276556d9e7ceadfbda.tif,0.023943879
017ec73d9dc082d769bfc086a0fc183ef74a7a9c.tif,0.014549179
017f04639746a72964dc0c901179b410e738c784.tif,0.016148956
017f99537b03fa9c15a3979aec5babff33b4a555.tif,0.57210684
01809a49b8332b3539eca34d20f34b9296505a07.tif,0.52008396
0181937d0f7847836033ee2b046a00b74ba32c35.tif,0.527491
0182257e2f37b37e4c5d7964bb9c304fa880d103.tif,0.034028493
0185fe8ee3721f011d17dc4b236d100bd79414c1.tif,0.9964867
018691abc6b73341d6400f4708eb278d93f1b636.tif,0.9748379
018aec7e01d9bfb2aec5e02cfd7cf1aceb4f65bd.tif,0.00038758892
018b0eace4de112bbc986bb9a71f2b9b361ca808.tif,0.95921636
018b67fd5ad8f87951dc2953c2501c382f0d4184.tif,0.014820086
018bfcbce233e2d1c6b3f2cc5f557a5c677ff22f.tif,0.88238007
018c95d095c1b6637d604dba1801459864dc2957.tif,0.00035187107
018d3b6f1e0309c4197a8929895f3b7445eb71f5.tif,0.043512233
018d58aa25df8b0f8de7082aacdf5606acae201b.tif,0.0274713
01913223cf5fc744c43fb365db6e60c498c7cc37.tif,0.012703277
01942f7f0ad9ea9f615fb77b01c94bb3ef614b36.tif,0.94454384
0196351582fac0407bf167ef373e933ff50b43a0.tif,0.0075169443
0197b54f5feef956ff69cc7ae04cd18172d7b121.tif,0.0005740275
01980c64ed6be677027c55ef30323b1baf1946be.tif,0.061319485
01986e249002b28b263a8c0bfc2cc81ce706b176.tif,0.9955107
019899267ec30021830793200855ea6a068de746.tif,0.014671543
0198b3770763661e7e82ee6f61cbfea98cf1cf04.tif,0.5595802
0198c95399b109dd50412d52322a726009d890ce.tif,0.93228376
019b541f637e1a93bb874c26d1b3d6d76f5dae96.tif,0.00089577155
019e354564a960fcdc69637e46c509ea796779cd.tif,0.14803553
019f88ef62d95e339e3987890612d278fb752e3d.tif,0.68823946
01a008c4af38e0cb4eeef557d8d3e0f484832c6e.tif,0.19742906
01a1132efd7339c4861b2e43671a9475e347e737.tif,0.099766515
01a11f36c9b34bf57325e0a7daee39012b9cc95d.tif,0.056631923
01a17ff57030a746298e9f0933b5954dd31ba691.tif,0.008061563
01a35032b360b46dc059eb05ef11ee8772bf1667.tif,0.13708284
01a4ad38cbd40c2cb4355c3949003727088838e6.tif,0.00047638325
01a539a0a1ae83b75480f49a11324d15d4e0a42d.tif,0.0019757426
01a555755d725adac7a9ababc3690cfbefae74cd.tif,0.021634623
01a73b33f5090de01a568a830c16764308c63da9.tif,0.06662774
01a7e1c25854a67ce6fdee91a968de0c38bc0391.tif,0.00083026453
01a99fc8c5966d7158568fe9883b84c8e6ba7035.tif,0.0068341154
01aa5a31d859ab9e034a4b45228840994450701c.tif,0.003466017
01aa6fb0d5d60162ae5d95b00cd1b7c67aff6a62.tif,0.9999199
01acdc8f00996b451279cc6692cb33d1edb97314.tif,0.0070665134
01adbefde598ab63de069a0d32bc835bb27ec00a.tif,0.009588373
01ae0deef70d5635a4f8f5419dbdfa0f1dc49048.tif,0.06379409
01ae659ca5e108d124b8e37a96820eb3fc3afc21.tif,0.0053426092
01aea3ee31951165b34d0790b677e07223e4f5a3.tif,0.060455162
01b0e450bc9480e68106907863242ca2f7a50a20.tif,0.98554766
01b188ea4af53715011651229b21587f224d0b0d.tif,0.0075407806
01b3d6b9dea7c0153f7cc6a9d22e5279b9299ddd.tif,0.05626621
01b6017fd935a31357954fe4b11a4c6e7d205876.tif,0.95739496
01b62e1bcecc43b8a13b276d40c62b9123dc610d.tif,0.014627639
01b68ad1a45bdf5eed7275f14545d64075963919.tif,0.0033277452
01b6b1755703f5adcc1e3aca9891f80c084ee075.tif,0.623717
